Instance,Terminal,Layer,X location,Y location,Voltage
fanout270,VPWR,li1,260.8200,100.6400,1.797985
fanout269,VPWR,li1,278.7600,220.3200,1.798412
fanout268,VPWR,li1,276.0000,220.3200,1.798423
fanout267,VPWR,li1,263.5800,225.7600,1.799149
fanout266,VPWR,li1,260.8200,236.6400,1.798949
fanout265,VPWR,li1,281.0600,160.4800,1.797722
fanout264,VPWR,li1,187.6800,280.1600,1.799627
fanout263,VPWR,li1,176.1800,280.1600,1.799766
fanout262,VPWR,li1,174.3400,280.1600,1.799790
fanout261,VPWR,li1,151.3400,296.4800,1.799442
fanout260,VPWR,li1,146.2800,296.4800,1.799394
fanout259,VPWR,li1,86.0200,291.0400,1.799050
fanout258,VPWR,li1,293.9400,269.2800,1.799323
fanout257,VPWR,li1,283.8200,198.5600,1.798952
fanout256,VPWR,li1,181.2400,209.4400,1.799569
fanout255,VPWR,li1,165.1400,155.0400,1.799310
fanout254,VPWR,li1,97.5200,204.0000,1.798823
fanout253,VPWR,li1,114.0800,111.5200,1.798969
fanout252,VPWR,li1,273.2400,220.3200,1.798437
fanout251,VPWR,li1,161.4600,252.9600,1.799800
fanout250,VPWR,li1,76.8200,258.4000,1.799726
fanout249,VPWR,li1,174.3400,19.0400,1.799814
fanout248,VPWR,li1,120.0600,19.0400,1.799333
fanout247,VPWR,li1,270.4800,176.8000,1.797449
fanout246,VPWR,li1,269.1000,89.7600,1.797773
fanout245,VPWR,li1,188.1400,285.6000,1.799687
fanout244,VPWR,li1,224.4800,274.7200,1.799258
fanout243,VPWR,li1,178.0200,280.1600,1.799741
fanout242,VPWR,li1,270.4800,242.0800,1.798774
fanout241,VPWR,li1,268.6400,242.0800,1.798786
fanout240,VPWR,li1,241.0400,236.6400,1.799112
fanout239,VPWR,li1,241.9600,242.0800,1.798971
fanout238,VPWR,li1,278.3000,204.0000,1.798263
wire237,VPWR,li1,181.7000,285.6000,1.799721
max_cap236,VPWR,li1,271.6300,280.1600,1.799236
max_cap235,VPWR,li1,263.3500,274.7200,1.799058
fanout234,VPWR,li1,200.5600,187.6800,1.799097
fanout233,VPWR,li1,174.3400,209.4400,1.799601
fanout232,VPWR,li1,117.3000,247.5200,1.799330
fanout231,VPWR,li1,184.4600,100.6400,1.799380
fanout230,VPWR,li1,102.5800,127.8400,1.798668
fanout229,VPWR,li1,172.0400,214.8800,1.799646
fanout228,VPWR,li1,123.7400,247.5200,1.799334
fanout227,VPWR,li1,183.0800,111.5200,1.799111
fanout226,VPWR,li1,115.4600,111.5200,1.798972
fanout225,VPWR,li1,162.3800,204.0000,1.799420
fanout224,VPWR,li1,174.8000,165.9200,1.799662
fanout223,VPWR,li1,171.5800,116.9600,1.799567
fanout222,VPWR,li1,110.4000,122.4000,1.799101
fanout221,VPWR,li1,136.6200,225.7600,1.799321
fanout220,VPWR,li1,81.4200,214.8800,1.799035
fanout219,VPWR,li1,146.2800,89.7600,1.799178
fanout218,VPWR,li1,81.4200,127.8400,1.798752
fanout217,VPWR,li1,145.8200,231.2000,1.799296
fanout216,VPWR,li1,97.5200,225.7600,1.799154
fanout215,VPWR,li1,154.5600,84.3200,1.799486
fanout214,VPWR,li1,93.8400,127.8400,1.798673
fanout213,VPWR,li1,148.5800,214.8800,1.799286
fanout212,VPWR,li1,98.9000,214.8800,1.799014
fanout211,VPWR,li1,170.2000,84.3200,1.799634
fanout210,VPWR,li1,114.0800,89.7600,1.798926
fanout209,VPWR,li1,141.2200,214.8800,1.799212
fanout208,VPWR,li1,84.6400,220.3200,1.799228
fanout207,VPWR,li1,165.6000,89.7600,1.799422
fanout206,VPWR,li1,112.7000,111.5200,1.798969
fanout205,VPWR,li1,133.4000,242.0800,1.799337
fanout204,VPWR,li1,85.1000,236.6400,1.799285
fanout203,VPWR,li1,152.2600,111.5200,1.799130
fanout202,VPWR,li1,75.9000,116.9600,1.799165
fanout201,VPWR,li1,138.9200,204.0000,1.799117
fanout200,VPWR,li1,85.1000,236.6400,1.799285
fanout199,VPWR,li1,159.1600,100.6400,1.799346
fanout198,VPWR,li1,86.9400,89.7600,1.798997
max_cap197,VPWR,li1,263.8100,252.9600,1.798951
fanout196,VPWR,li1,152.7200,231.2000,1.799354
fanout195,VPWR,li1,82.8000,204.0000,1.798844
fanout194,VPWR,li1,148.5800,89.7600,1.799204
fanout193,VPWR,li1,77.7400,122.4000,1.799162
fanout192,VPWR,li1,143.9800,231.2000,1.799276
fanout191,VPWR,li1,74.5200,214.8800,1.799061
fanout190,VPWR,li1,156.8600,95.2000,1.799242
fanout189,VPWR,li1,154.1000,84.3200,1.799486
fanout188,VPWR,li1,151.8000,220.3200,1.799419
fanout187,VPWR,li1,84.6400,214.8800,1.799027
fanout186,VPWR,li1,172.0400,84.3200,1.799653
fanout185,VPWR,li1,120.5200,89.7600,1.798960
fanout184,VPWR,li1,157.7800,220.3200,1.799480
fanout183,VPWR,li1,111.7800,220.3200,1.799195
fanout182,VPWR,li1,170.6600,95.2000,1.799465
fanout181,VPWR,li1,117.7600,100.6400,1.799052
fanout180,VPWR,li1,174.3400,214.8800,1.799684
fanout179,VPWR,li1,123.2800,204.0000,1.798962
fanout178,VPWR,li1,180.3200,95.2000,1.799414
fanout177,VPWR,li1,106.2600,127.8400,1.798677
fanout176,VPWR,li1,162.8400,204.0000,1.799420
fanout175,VPWR,li1,97.5200,236.6400,1.799292
fanout174,VPWR,li1,170.2000,111.5200,1.799350
fanout173,VPWR,li1,81.4200,111.5200,1.799089
fanout172,VPWR,li1,143.5200,252.9600,1.799762
fanout171,VPWR,li1,97.5200,231.2000,1.799008
fanout170,VPWR,li1,166.0600,100.6400,1.799439
fanout169,VPWR,li1,76.3600,116.9600,1.799165
fanout168,VPWR,li1,257.3700,263.8400,1.799293
fanout167,VPWR,li1,254.8400,269.2800,1.799428
fanout166,VPWR,li1,214.8200,269.2800,1.799616
fanout165,VPWR,li1,180.5500,269.2800,1.799854
fanout164,VPWR,li1,227.4700,274.7200,1.799231
fanout163,VPWR,li1,185.3800,269.2800,1.799801
fanout162,VPWR,li1,178.9400,291.0400,1.799640
fanout161,VPWR,li1,113.1600,285.6000,1.799315
fanout160,VPWR,li1,191.8200,285.6000,1.799664
output159,VPWR,li1,294.4000,274.7200,1.798975
output158,VPWR,li1,290.7200,84.3200,1.798509
output157,VPWR,li1,290.7200,149.6000,1.798366
output156,VPWR,li1,284.2800,95.2000,1.797534
output155,VPWR,li1,294.4000,171.3600,1.798207
output154,VPWR,li1,290.7200,89.7600,1.797668
output153,VPWR,li1,294.4000,138.7200,1.797613
output152,VPWR,li1,287.9600,95.2000,1.797515
output151,VPWR,li1,290.2600,100.6400,1.797805
output150,VPWR,li1,286.1200,95.2000,1.797520
output149,VPWR,li1,294.4000,160.4800,1.797691
output148,VPWR,li1,275.0800,193.1200,1.798098
output147,VPWR,li1,294.4000,116.9600,1.798206
output146,VPWR,li1,294.4000,209.4400,1.798653
output145,VPWR,li1,294.4000,280.1600,1.799177
output144,VPWR,li1,294.4000,182.2400,1.798433
output143,VPWR,li1,294.4000,198.5600,1.798934
output142,VPWR,li1,294.4000,155.0400,1.798319
output141,VPWR,li1,294.4000,122.4000,1.798021
output140,VPWR,li1,294.4000,247.5200,1.798725
output139,VPWR,li1,294.4000,258.4000,1.799049
output138,VPWR,li1,294.4000,231.2000,1.798646
output137,VPWR,li1,294.4000,285.6000,1.799316
output136,VPWR,li1,294.4000,274.7200,1.798975
output135,VPWR,li1,294.4000,225.7600,1.799068
output134,VPWR,li1,294.4000,214.8800,1.798639
output133,VPWR,li1,294.4000,176.8000,1.797323
output132,VPWR,li1,287.9600,176.8000,1.797333
output131,VPWR,li1,294.4000,204.0000,1.798204
output130,VPWR,li1,287.9600,247.5200,1.798737
output129,VPWR,li1,294.4000,236.6400,1.798808
output128,VPWR,li1,294.4000,127.8400,1.798066
output127,VPWR,li1,294.4000,225.7600,1.799068
output126,VPWR,li1,184.9200,301.9200,1.799732
output125,VPWR,li1,126.5000,301.9200,1.799467
output124,VPWR,li1,270.0200,301.9200,1.799393
output123,VPWR,li1,271.8600,301.9200,1.799391
output122,VPWR,li1,69.0000,301.9200,1.799459
output121,VPWR,li1,39.5600,301.9200,1.799684
output120,VPWR,li1,133.4000,301.9200,1.799502
output119,VPWR,li1,97.9800,301.9200,1.799405
output118,VPWR,li1,77.7400,296.4800,1.799174
output117,VPWR,li1,190.4400,301.9200,1.799704
output116,VPWR,li1,182.1600,301.9200,1.799753
output115,VPWR,li1,86.9400,296.4800,1.799151
output114,VPWR,li1,262.2000,301.9200,1.799414
output113,VPWR,li1,159.1600,301.9200,1.799680
output112,VPWR,li1,45.5400,301.9200,1.799622
output111,VPWR,li1,143.0600,301.9200,1.799561
output110,VPWR,li1,114.0800,301.9200,1.799428
output109,VPWR,li1,91.5400,301.9200,1.799404
output108,VPWR,li1,74.5200,301.9200,1.799438
output107,VPWR,li1,65.7800,301.9200,1.799475
output106,VPWR,li1,51.5200,301.9200,1.799564
output105,VPWR,li1,120.5200,301.9200,1.799445
output104,VPWR,li1,32.6600,301.9200,1.799742
output103,VPWR,li1,294.4000,269.2800,1.799323
input102,VPWR,li1,294.4000,242.0800,1.798720
input101,VPWR,li1,275.3100,133.2800,1.798006
input100,VPWR,li1,294.6300,122.4000,1.798021
input99,VPWR,li1,280.8300,133.2800,1.797967
input98,VPWR,li1,281.2900,209.4400,1.798685
input97,VPWR,li1,283.5900,144.1600,1.798238
input96,VPWR,li1,281.2900,155.0400,1.798348
input95,VPWR,li1,294.6300,187.6800,1.798177
input94,VPWR,li1,281.7500,214.8800,1.798667
input93,VPWR,li1,294.6300,280.1600,1.799177
input92,VPWR,li1,294.6300,291.0400,1.799120
input91,VPWR,li1,294.6300,263.8400,1.799181
input90,VPWR,li1,282.2100,263.8400,1.799201
input89,VPWR,li1,294.6300,236.6400,1.798808
input88,VPWR,li1,284.0500,280.1600,1.799200
input87,VPWR,li1,278.5300,214.8800,1.798674
input86,VPWR,li1,294.6300,193.1200,1.798067
input85,VPWR,li1,294.1700,144.1600,1.798223
input84,VPWR,li1,290.0300,165.9200,1.798178
input83,VPWR,li1,294.6300,247.5200,1.798725
input82,VPWR,li1,294.6300,116.9600,1.798206
input81,VPWR,li1,288.1900,149.6000,1.798370
input80,VPWR,li1,231.1500,301.9200,1.799520
input79,VPWR,li1,252.5400,301.9200,1.799441
input78,VPWR,li1,94.5300,13.6000,1.799708
input77,VPWR,li1,146.5100,301.9200,1.799576
input76,VPWR,li1,102.3500,301.9200,1.799409
input75,VPWR,li1,8.9700,73.4400,1.799726
input74,VPWR,li1,7.5900,149.6000,1.799796
input73,VPWR,li1,7.5900,176.8000,1.799733
input72,VPWR,li1,7.5900,35.3600,1.799817
input71,VPWR,li1,126.7300,13.6000,1.799681
input70,VPWR,li1,7.5900,193.1200,1.799819
input69,VPWR,li1,7.5900,220.3200,1.799828
input68,VPWR,li1,62.3300,301.9200,1.799501
input67,VPWR,li1,7.5900,198.5600,1.799799
input66,VPWR,li1,133.1700,13.6000,1.799685
input65,VPWR,li1,7.5900,155.0400,1.799768
input64,VPWR,li1,165.3700,13.6000,1.799840
input63,VPWR,li1,165.3700,301.9200,1.799721
input62,VPWR,li1,155.7100,13.6000,1.799785
input61,VPWR,li1,168.5900,13.6000,1.799856
input60,VPWR,li1,71.5300,301.9200,1.799449
input59,VPWR,li1,71.9900,13.6000,1.799761
input58,VPWR,li1,120.2900,13.6000,1.799682
input57,VPWR,li1,7.5900,106.0800,1.799794
input56,VPWR,li1,7.5900,73.4400,1.799726
input55,VPWR,li1,139.1500,13.6000,1.799702
input54,VPWR,li1,72.9100,301.9200,1.799449
input53,VPWR,li1,7.5900,165.9200,1.799824
input52,VPWR,li1,7.5900,89.7600,1.799780
input51,VPWR,li1,7.5900,111.5200,1.799781
input50,VPWR,li1,7.5900,193.1200,1.799819
input49,VPWR,li1,49.4500,13.6000,1.799849
input48,VPWR,li1,7.5900,242.0800,1.799822
input47,VPWR,li1,145.1300,301.9200,1.799576
input46,VPWR,li1,245.8700,301.9200,1.799471
input45,VPWR,li1,149.2700,301.9200,1.799606
input44,VPWR,li1,168.5900,301.9200,1.799750
input43,VPWR,li1,162.1500,301.9200,1.799697
input42,VPWR,li1,136.3900,301.9200,1.799513
input41,VPWR,li1,139.6100,301.9200,1.799530
input40,VPWR,li1,128.1100,301.9200,1.799467
input39,VPWR,li1,107.4100,301.9200,1.799416
input38,VPWR,li1,33.3500,296.4800,1.799639
input37,VPWR,li1,186.9900,301.9200,1.799718
input36,VPWR,li1,171.8100,301.9200,1.799779
input35,VPWR,li1,104.1900,301.9200,1.799413
input34,VPWR,li1,174.5700,301.9200,1.799819
input33,VPWR,li1,150.6500,301.9200,1.799606
input32,VPWR,li1,37.9500,301.9200,1.799684
input31,VPWR,li1,117.0700,301.9200,1.799436
input30,VPWR,li1,129.9500,301.9200,1.799480
input29,VPWR,li1,99.5900,301.9200,1.799405
input28,VPWR,li1,56.3500,301.9200,1.799532
input27,VPWR,li1,100.9700,301.9200,1.799409
input26,VPWR,li1,60.4900,301.9200,1.799515
input25,VPWR,li1,115.6900,301.9200,1.799428
input24,VPWR,li1,59.1100,301.9200,1.799515
input23,VPWR,li1,223.5600,301.9200,1.799550
input22,VPWR,li1,225.6300,301.9200,1.799542
input21,VPWR,li1,227.0100,301.9200,1.799542
input20,VPWR,li1,229.7700,301.9200,1.799531
input19,VPWR,li1,220.1100,296.4800,1.799512
input18,VPWR,li1,220.8000,301.9200,1.799562
input17,VPWR,li1,194.3500,291.0400,1.799516
input16,VPWR,li1,206.0800,301.9200,1.799624
input15,VPWR,li1,282.6700,280.1600,1.799200
input14,VPWR,li1,281.2900,280.1600,1.799206
input13,VPWR,li1,202.1700,291.0400,1.799467
input12,VPWR,li1,294.6300,296.4800,1.799334
input11,VPWR,li1,266.8000,301.9200,1.799400
input10,VPWR,li1,249.0900,301.9200,1.799459
input9,VPWR,li1,257.3700,301.9200,1.799424
input8,VPWR,li1,258.9800,301.9200,1.799424
input7,VPWR,li1,236.2100,301.9200,1.799500
input6,VPWR,li1,232.9900,301.9200,1.799513
input5,VPWR,li1,239.6600,301.9200,1.799493
input4,VPWR,li1,228.3900,301.9200,1.799531
input3,VPWR,li1,242.6500,301.9200,1.799482
input2,VPWR,li1,277.8400,301.9200,1.799390
input1,VPWR,li1,280.8300,122.4000,1.798052
lsu_wrapper_468,VPWR,li1,294.6300,296.4800,1.799334
lsu_wrapper_467,VPWR,li1,278.0700,13.6000,1.799922
lsu_wrapper_466,VPWR,li1,294.6300,40.8000,1.799824
lsu_wrapper_465,VPWR,li1,7.5900,296.4800,1.799832
lsu_wrapper_464,VPWR,li1,294.6300,301.9200,1.799390
lsu_wrapper_463,VPWR,li1,7.5900,285.6000,1.799902
lsu_wrapper_462,VPWR,li1,7.5900,285.6000,1.799902
lsu_wrapper_461,VPWR,li1,294.6300,68.0000,1.798707
lsu_wrapper_460,VPWR,li1,196.6500,296.4800,1.799616
lsu_wrapper_459,VPWR,li1,252.3100,13.6000,1.799922
lsu_wrapper_458,VPWR,li1,258.7500,13.6000,1.799922
lsu_wrapper_457,VPWR,li1,7.5900,291.0400,1.799849
lsu_wrapper_456,VPWR,li1,202.6300,301.9200,1.799639
lsu_wrapper_455,VPWR,li1,7.5900,280.1600,1.799942
lsu_wrapper_454,VPWR,li1,274.8500,13.6000,1.799922
lsu_wrapper_453,VPWR,li1,294.6300,24.4800,1.799824
lsu_wrapper_452,VPWR,li1,17.2500,301.9200,1.799877
lsu_wrapper_451,VPWR,li1,281.2900,13.6000,1.799922
lsu_wrapper_450,VPWR,li1,255.5300,13.6000,1.799922
lsu_wrapper_449,VPWR,li1,7.5900,296.4800,1.799832
lsu_wrapper_448,VPWR,li1,7.5900,301.9200,1.799877
TAP_TAPCELL_ROW_106_1412,VPWR,li1,289.1100,301.6130,1.799390
TAP_TAPCELL_ROW_106_1411,VPWR,li1,276.2300,301.6130,1.799390
TAP_TAPCELL_ROW_106_1410,VPWR,li1,263.3500,301.6130,1.799408
TAP_TAPCELL_ROW_106_1409,VPWR,li1,250.4700,301.6130,1.799450
TAP_TAPCELL_ROW_106_1408,VPWR,li1,237.5900,301.6130,1.799500
TAP_TAPCELL_ROW_106_1407,VPWR,li1,224.7100,301.6130,1.799550
TAP_TAPCELL_ROW_106_1406,VPWR,li1,211.8300,301.6130,1.799607
TAP_TAPCELL_ROW_106_1405,VPWR,li1,198.9500,301.6130,1.799656
TAP_TAPCELL_ROW_106_1404,VPWR,li1,186.0700,301.6130,1.799732
TAP_TAPCELL_ROW_106_1403,VPWR,li1,173.1900,301.6130,1.799802
TAP_TAPCELL_ROW_106_1402,VPWR,li1,160.3100,301.6130,1.799680
TAP_TAPCELL_ROW_106_1401,VPWR,li1,147.4300,301.6130,1.799592
TAP_TAPCELL_ROW_106_1400,VPWR,li1,134.5500,301.6130,1.799502
TAP_TAPCELL_ROW_106_1399,VPWR,li1,121.6700,301.6130,1.799445
TAP_TAPCELL_ROW_106_1398,VPWR,li1,108.7900,301.6130,1.799420
TAP_TAPCELL_ROW_106_1397,VPWR,li1,95.9100,301.6130,1.799405
TAP_TAPCELL_ROW_106_1396,VPWR,li1,83.0300,301.6130,1.799417
TAP_TAPCELL_ROW_106_1395,VPWR,li1,70.1500,301.6130,1.799459
TAP_TAPCELL_ROW_106_1394,VPWR,li1,57.2700,301.6130,1.799532
TAP_TAPCELL_ROW_106_1393,VPWR,li1,44.3900,301.6130,1.799622
TAP_TAPCELL_ROW_106_1392,VPWR,li1,31.5100,301.6130,1.799768
TAP_TAPCELL_ROW_106_1391,VPWR,li1,18.6300,301.6130,1.799877
TAP_TAPCELL_ROW_105_1390,VPWR,li1,289.1100,296.7860,1.799335
TAP_TAPCELL_ROW_105_1389,VPWR,li1,263.3500,296.7860,1.799350
TAP_TAPCELL_ROW_105_1388,VPWR,li1,237.5900,296.7860,1.799441
TAP_TAPCELL_ROW_105_1387,VPWR,li1,211.8300,296.7860,1.799552
TAP_TAPCELL_ROW_105_1386,VPWR,li1,186.0700,296.7860,1.799684
TAP_TAPCELL_ROW_105_1385,VPWR,li1,160.3100,296.7860,1.799543
TAP_TAPCELL_ROW_105_1384,VPWR,li1,134.5500,296.7860,1.799302
TAP_TAPCELL_ROW_105_1383,VPWR,li1,108.7900,296.7860,1.799169
TAP_TAPCELL_ROW_105_1382,VPWR,li1,83.0300,296.7860,1.799157
TAP_TAPCELL_ROW_105_1381,VPWR,li1,57.2700,296.7860,1.799312
TAP_TAPCELL_ROW_105_1380,VPWR,li1,31.5100,296.7860,1.799678
TAP_TAPCELL_ROW_104_1379,VPWR,li1,276.2300,296.1730,1.799335
TAP_TAPCELL_ROW_104_1378,VPWR,li1,250.4700,296.1730,1.799393
TAP_TAPCELL_ROW_104_1377,VPWR,li1,224.7100,296.1730,1.799496
TAP_TAPCELL_ROW_104_1376,VPWR,li1,198.9500,296.1730,1.799606
TAP_TAPCELL_ROW_104_1375,VPWR,li1,173.1900,296.1730,1.799727
TAP_TAPCELL_ROW_104_1374,VPWR,li1,147.4300,296.1730,1.799394
TAP_TAPCELL_ROW_104_1373,VPWR,li1,121.6700,296.1730,1.799215
TAP_TAPCELL_ROW_104_1372,VPWR,li1,95.9100,296.1730,1.799147
TAP_TAPCELL_ROW_104_1371,VPWR,li1,70.1500,296.1730,1.799222
TAP_TAPCELL_ROW_104_1370,VPWR,li1,44.3900,296.1730,1.799479
TAP_TAPCELL_ROW_104_1369,VPWR,li1,18.6300,296.1730,1.799832
TAP_TAPCELL_ROW_103_1368,VPWR,li1,289.1100,291.3460,1.799120
TAP_TAPCELL_ROW_103_1367,VPWR,li1,263.3500,291.3460,1.799147
TAP_TAPCELL_ROW_103_1366,VPWR,li1,237.5900,291.3460,1.799265
TAP_TAPCELL_ROW_103_1365,VPWR,li1,211.8300,291.3460,1.799410
TAP_TAPCELL_ROW_103_1364,VPWR,li1,186.0700,291.3460,1.799581
TAP_TAPCELL_ROW_103_1363,VPWR,li1,160.3100,291.3460,1.799416
TAP_TAPCELL_ROW_103_1362,VPWR,li1,134.5500,291.3460,1.799121
TAP_TAPCELL_ROW_103_1361,VPWR,li1,108.7900,291.3460,1.799011
TAP_TAPCELL_ROW_103_1360,VPWR,li1,83.0300,291.3460,1.799071
TAP_TAPCELL_ROW_103_1359,VPWR,li1,57.2700,291.3460,1.799315
TAP_TAPCELL_ROW_103_1358,VPWR,li1,31.5100,291.3460,1.799711
TAP_TAPCELL_ROW_102_1357,VPWR,li1,276.2300,290.7330,1.799120
TAP_TAPCELL_ROW_102_1356,VPWR,li1,250.4700,290.7330,1.799210
TAP_TAPCELL_ROW_102_1355,VPWR,li1,224.7100,290.7330,1.799336
TAP_TAPCELL_ROW_102_1354,VPWR,li1,198.9500,290.7330,1.799487
TAP_TAPCELL_ROW_102_1353,VPWR,li1,173.1900,290.7330,1.799640
TAP_TAPCELL_ROW_102_1352,VPWR,li1,147.4300,290.7330,1.799257
TAP_TAPCELL_ROW_102_1351,VPWR,li1,121.6700,290.7330,1.799060
TAP_TAPCELL_ROW_102_1350,VPWR,li1,95.9100,290.7330,1.799008
TAP_TAPCELL_ROW_102_1349,VPWR,li1,70.1500,290.7330,1.799179
TAP_TAPCELL_ROW_102_1348,VPWR,li1,44.3900,290.7330,1.799493
TAP_TAPCELL_ROW_102_1347,VPWR,li1,18.6300,290.7330,1.799849
TAP_TAPCELL_ROW_101_1346,VPWR,li1,289.1100,285.9060,1.799324
TAP_TAPCELL_ROW_101_1345,VPWR,li1,263.3500,285.9060,1.799386
TAP_TAPCELL_ROW_101_1344,VPWR,li1,237.5900,285.9060,1.799476
TAP_TAPCELL_ROW_101_1343,VPWR,li1,211.8300,285.9060,1.799577
TAP_TAPCELL_ROW_101_1342,VPWR,li1,186.0700,285.9060,1.799698
TAP_TAPCELL_ROW_101_1341,VPWR,li1,160.3100,285.9060,1.799588
TAP_TAPCELL_ROW_101_1340,VPWR,li1,134.5500,285.9060,1.799391
TAP_TAPCELL_ROW_101_1339,VPWR,li1,108.7900,285.9060,1.799316
TAP_TAPCELL_ROW_101_1338,VPWR,li1,83.0300,285.9060,1.799381
TAP_TAPCELL_ROW_101_1337,VPWR,li1,57.2700,285.9060,1.799561
TAP_TAPCELL_ROW_101_1336,VPWR,li1,31.5100,285.9060,1.799811
TAP_TAPCELL_ROW_100_1335,VPWR,li1,276.2300,285.2930,1.799352
TAP_TAPCELL_ROW_100_1334,VPWR,li1,250.4700,285.2930,1.799424
TAP_TAPCELL_ROW_100_1333,VPWR,li1,224.7100,285.2930,1.799523
TAP_TAPCELL_ROW_100_1332,VPWR,li1,198.9500,285.2930,1.799634
TAP_TAPCELL_ROW_100_1331,VPWR,li1,173.1900,285.2930,1.799748
TAP_TAPCELL_ROW_100_1330,VPWR,li1,147.4300,285.2930,1.799466
TAP_TAPCELL_ROW_100_1329,VPWR,li1,121.6700,285.2930,1.799331
TAP_TAPCELL_ROW_100_1328,VPWR,li1,95.9100,285.2930,1.799335
TAP_TAPCELL_ROW_100_1327,VPWR,li1,70.1500,285.2930,1.799450
TAP_TAPCELL_ROW_100_1326,VPWR,li1,44.3900,285.2930,1.799678
TAP_TAPCELL_ROW_100_1325,VPWR,li1,18.6300,285.2930,1.799902
TAP_TAPCELL_ROW_99_1324,VPWR,li1,289.1100,280.4660,1.799183
TAP_TAPCELL_ROW_99_1323,VPWR,li1,263.3500,280.4660,1.799261
TAP_TAPCELL_ROW_99_1322,VPWR,li1,237.5900,280.4660,1.799355
TAP_TAPCELL_ROW_99_1321,VPWR,li1,211.8300,280.4660,1.799471
TAP_TAPCELL_ROW_99_1320,VPWR,li1,186.0700,280.4660,1.799652
TAP_TAPCELL_ROW_99_1319,VPWR,li1,160.3100,280.4660,1.799703
TAP_TAPCELL_ROW_99_1318,VPWR,li1,134.5500,280.4660,1.799586
TAP_TAPCELL_ROW_99_1317,VPWR,li1,108.7900,280.4660,1.799567
TAP_TAPCELL_ROW_99_1316,VPWR,li1,83.0300,280.4660,1.799609
TAP_TAPCELL_ROW_99_1315,VPWR,li1,57.2700,280.4660,1.799735
TAP_TAPCELL_ROW_99_1314,VPWR,li1,31.5100,280.4660,1.799888
TAP_TAPCELL_ROW_98_1313,VPWR,li1,276.2300,279.8530,1.799218
TAP_TAPCELL_ROW_98_1312,VPWR,li1,250.4700,279.8530,1.799299
TAP_TAPCELL_ROW_98_1311,VPWR,li1,224.7100,279.8530,1.799413
TAP_TAPCELL_ROW_98_1310,VPWR,li1,198.9500,279.8530,1.799533
TAP_TAPCELL_ROW_98_1309,VPWR,li1,173.1900,279.8530,1.799779
TAP_TAPCELL_ROW_98_1308,VPWR,li1,147.4300,279.8530,1.799635
TAP_TAPCELL_ROW_98_1307,VPWR,li1,121.6700,279.8530,1.799572
TAP_TAPCELL_ROW_98_1306,VPWR,li1,95.9100,279.8530,1.799573
TAP_TAPCELL_ROW_98_1305,VPWR,li1,70.1500,279.8530,1.799667
TAP_TAPCELL_ROW_98_1304,VPWR,li1,44.3900,279.8530,1.799809
TAP_TAPCELL_ROW_98_1303,VPWR,li1,18.6300,279.8530,1.799942
TAP_TAPCELL_ROW_97_1302,VPWR,li1,289.1100,275.0260,1.798981
TAP_TAPCELL_ROW_97_1301,VPWR,li1,263.3500,275.0260,1.799058
TAP_TAPCELL_ROW_97_1300,VPWR,li1,237.5900,275.0260,1.799174
TAP_TAPCELL_ROW_97_1299,VPWR,li1,211.8300,275.0260,1.799389
TAP_TAPCELL_ROW_97_1298,VPWR,li1,186.0700,275.0260,1.799687
TAP_TAPCELL_ROW_97_1297,VPWR,li1,160.3100,275.0260,1.799822
TAP_TAPCELL_ROW_97_1296,VPWR,li1,134.5500,275.0260,1.799830
TAP_TAPCELL_ROW_97_1295,VPWR,li1,108.7900,275.0260,1.799844
TAP_TAPCELL_ROW_97_1294,VPWR,li1,83.0300,275.0260,1.799885
TAP_TAPCELL_ROW_97_1293,VPWR,li1,57.2700,275.0260,1.799926
TAP_TAPCELL_ROW_97_1292,VPWR,li1,31.5100,275.0260,1.799970
TAP_TAPCELL_ROW_96_1291,VPWR,li1,276.2300,274.4130,1.799015
TAP_TAPCELL_ROW_96_1290,VPWR,li1,250.4700,274.4130,1.799099
TAP_TAPCELL_ROW_96_1289,VPWR,li1,224.7100,274.4130,1.799258
TAP_TAPCELL_ROW_96_1288,VPWR,li1,198.9500,274.4130,1.799524
TAP_TAPCELL_ROW_96_1287,VPWR,li1,173.1900,274.4130,1.799826
TAP_TAPCELL_ROW_96_1286,VPWR,li1,147.4300,274.4130,1.799826
TAP_TAPCELL_ROW_96_1285,VPWR,li1,121.6700,274.4130,1.799834
TAP_TAPCELL_ROW_96_1284,VPWR,li1,95.9100,274.4130,1.799865
TAP_TAPCELL_ROW_96_1283,VPWR,li1,70.1500,274.4130,1.799906
TAP_TAPCELL_ROW_96_1282,VPWR,li1,44.3900,274.4130,1.799947
TAP_TAPCELL_ROW_96_1281,VPWR,li1,18.6300,274.4130,1.799984
TAP_TAPCELL_ROW_95_1280,VPWR,li1,289.1100,269.5860,1.799331
TAP_TAPCELL_ROW_95_1279,VPWR,li1,263.3500,269.5860,1.799402
TAP_TAPCELL_ROW_95_1278,VPWR,li1,237.5900,269.5860,1.799499
TAP_TAPCELL_ROW_95_1277,VPWR,li1,211.8300,269.5860,1.799632
TAP_TAPCELL_ROW_95_1276,VPWR,li1,186.0700,269.5860,1.799801
TAP_TAPCELL_ROW_95_1275,VPWR,li1,160.3100,269.5860,1.799878
TAP_TAPCELL_ROW_95_1274,VPWR,li1,134.5500,269.5860,1.799864
