Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_1_617,VGND,li1,292.1000,16.3200,0.000146
FILLER_1_615,VGND,li1,288.6500,16.3200,0.000146
FILLER_1_609,VGND,li1,287.0400,16.3200,0.000146
FILLER_1_597,VGND,li1,282.9000,16.3200,0.000146
FILLER_1_585,VGND,li1,277.3800,16.3200,0.000146
FILLER_1_573,VGND,li1,271.8600,16.3200,0.000146
FILLER_1_561,VGND,li1,266.3400,16.3200,0.000146
FILLER_1_559,VGND,li1,262.8900,16.3200,0.000146
FILLER_1_553,VGND,li1,261.2800,16.3200,0.000146
FILLER_1_541,VGND,li1,257.1400,16.3200,0.000146
FILLER_1_529,VGND,li1,251.6200,16.3200,0.000146
FILLER_1_517,VGND,li1,246.1000,16.3200,0.000146
FILLER_1_505,VGND,li1,240.5800,16.3200,0.000146
FILLER_1_503,VGND,li1,237.1300,16.3200,0.000146
FILLER_1_497,VGND,li1,235.5200,16.3200,0.000146
FILLER_1_485,VGND,li1,231.3800,16.3200,0.000146
FILLER_1_473,VGND,li1,225.8600,16.3200,0.000146
FILLER_1_461,VGND,li1,220.3400,16.3200,0.000146
FILLER_1_449,VGND,li1,214.8200,16.3200,0.000146
FILLER_1_447,VGND,li1,211.3700,16.3200,0.000146
FILLER_1_441,VGND,li1,209.7600,16.3200,0.000146
FILLER_1_429,VGND,li1,205.6200,16.3200,0.000146
FILLER_1_417,VGND,li1,200.1000,16.3200,0.000146
FILLER_1_405,VGND,li1,194.5800,16.3200,0.000146
FILLER_1_393,VGND,li1,189.0600,16.3200,0.000146
FILLER_1_391,VGND,li1,185.6100,16.3200,0.000146
FILLER_1_385,VGND,li1,184.0000,16.3200,0.000146
FILLER_1_373,VGND,li1,179.8600,16.3200,0.000146
FILLER_1_361,VGND,li1,174.3400,16.3200,0.000225
FILLER_1_337,VGND,li1,162.3800,16.3200,0.000365
FILLER_1_334,VGND,li1,159.6200,16.3200,0.000397
FILLER_1_314,VGND,li1,150.6500,16.3200,0.000494
FILLER_1_281,VGND,li1,135.0100,16.3200,0.000623
FILLER_1_279,VGND,li1,134.0900,16.3200,0.000636
FILLER_1_258,VGND,li1,124.4300,16.3200,0.000672
FILLER_1_254,VGND,li1,123.2800,16.3200,0.000672
FILLER_1_225,VGND,li1,111.7800,16.3200,0.000687
FILLER_1_220,VGND,li1,107.6400,16.3200,0.000687
FILLER_1_208,VGND,li1,103.9600,16.3200,0.000687
FILLER_1_177,VGND,li1,88.3200,16.3200,0.000646
FILLER_1_156,VGND,li1,80.0400,16.3200,0.000611
FILLER_1_137,VGND,li1,69.9200,16.3200,0.000540
FILLER_1_125,VGND,li1,65.7800,16.3200,0.000508
FILLER_1_113,VGND,li1,60.2600,16.3200,0.000457
FILLER_1_111,VGND,li1,56.8100,16.3200,0.000434
FILLER_1_103,VGND,li1,54.7400,16.3200,0.000416
FILLER_1_93,VGND,li1,48.5300,16.3200,0.000355
FILLER_1_81,VGND,li1,45.5400,16.3200,0.000311
FILLER_1_69,VGND,li1,40.0200,16.3200,0.000265
FILLER_1_57,VGND,li1,34.5000,16.3200,0.000206
FILLER_1_55,VGND,li1,31.0500,16.3200,0.000157
FILLER_1_51,VGND,li1,29.9000,16.3200,0.000157
FILLER_1_39,VGND,li1,26.2200,16.3200,0.000106
FILLER_1_27,VGND,li1,20.7000,16.3200,0.000106
FILLER_1_15,VGND,li1,15.1800,16.3200,0.000106
FILLER_1_3,VGND,li1,9.6600,16.3200,0.000106
FILLER_0_629,VGND,li1,295.0900,10.8800,0.000008
FILLER_0_617,VGND,li1,292.1000,10.8800,0.000008
FILLER_0_613,VGND,li1,288.1900,10.8800,0.000008
FILLER_0_601,VGND,li1,284.7400,10.8800,0.000008
FILLER_0_594,VGND,li1,279.6800,10.8800,0.000008
FILLER_0_589,VGND,li1,276.9200,10.8800,0.000008
FILLER_0_587,VGND,li1,275.7700,10.8800,0.000008
FILLER_0_581,VGND,li1,273.4700,10.8800,0.000008
FILLER_0_573,VGND,li1,270.9400,10.8800,0.000008
FILLER_0_561,VGND,li1,266.3400,10.8800,0.000008
FILLER_0_552,VGND,li1,261.2800,10.8800,0.000008
FILLER_0_545,VGND,li1,257.1400,10.8800,0.000008
FILLER_0_538,VGND,li1,253.9200,10.8800,0.000008
FILLER_0_533,VGND,li1,251.1600,10.8800,0.000008
FILLER_0_529,VGND,li1,249.5500,10.8800,0.000008
FILLER_0_517,VGND,li1,246.1000,10.8800,0.000008
FILLER_0_505,VGND,li1,240.5800,10.8800,0.000008
FILLER_0_501,VGND,li1,236.6700,10.8800,0.000008
FILLER_0_489,VGND,li1,233.2200,10.8800,0.000008
FILLER_0_477,VGND,li1,227.7000,10.8800,0.000008
FILLER_0_473,VGND,li1,223.7900,10.8800,0.000008
FILLER_0_461,VGND,li1,220.3400,10.8800,0.000008
FILLER_0_449,VGND,li1,214.8200,10.8800,0.000008
FILLER_0_445,VGND,li1,210.9100,10.8800,0.000008
FILLER_0_433,VGND,li1,207.4600,10.8800,0.000008
FILLER_0_421,VGND,li1,201.9400,10.8800,0.000008
FILLER_0_417,VGND,li1,198.0300,10.8800,0.000008
FILLER_0_405,VGND,li1,194.5800,10.8800,0.000008
FILLER_0_393,VGND,li1,189.0600,10.8800,0.000008
FILLER_0_389,VGND,li1,185.1500,10.8800,0.000008
FILLER_0_377,VGND,li1,181.7000,10.8800,0.000008
FILLER_0_365,VGND,li1,176.1800,10.8800,0.000010
FILLER_0_356,VGND,li1,171.1200,10.8800,0.000014
FILLER_0_349,VGND,li1,166.9800,10.8800,0.000017
FILLER_0_345,VGND,li1,164.4500,10.8800,0.000019
FILLER_0_337,VGND,li1,162.3800,10.8800,0.000021
FILLER_0_328,VGND,li1,158.2400,10.8800,0.000024
FILLER_0_317,VGND,li1,153.1800,10.8800,0.000027
FILLER_0_300,VGND,li1,145.3600,10.8800,0.000031
FILLER_0_281,VGND,li1,136.6200,10.8800,0.000031
FILLER_0_279,VGND,li1,134.0900,10.8800,0.000031
FILLER_0_273,VGND,li1,131.7900,10.8800,0.000030
FILLER_0_265,VGND,li1,129.2600,10.8800,0.000030
FILLER_0_261,VGND,li1,125.8100,10.8800,0.000029
FILLER_0_253,VGND,li1,123.7400,10.8800,0.000029
FILLER_0_251,VGND,li1,121.2100,10.8800,0.000028
FILLER_0_245,VGND,li1,118.9100,10.8800,0.000028
FILLER_0_237,VGND,li1,116.3800,10.8800,0.000027
FILLER_0_225,VGND,li1,111.7800,10.8800,0.000026
FILLER_0_221,VGND,li1,107.8700,10.8800,0.000025
FILLER_0_209,VGND,li1,104.4200,10.8800,0.000024
FILLER_0_197,VGND,li1,98.9000,10.8800,0.000023
FILLER_0_195,VGND,li1,95.4500,10.8800,0.000022
FILLER_0_189,VGND,li1,93.1500,10.8800,0.000021
FILLER_0_181,VGND,li1,90.6200,10.8800,0.000021
FILLER_0_169,VGND,li1,86.0200,10.8800,0.000020
FILLER_0_166,VGND,li1,82.3400,10.8800,0.000019
FILLER_0_158,VGND,li1,80.0400,10.8800,0.000018
FILLER_0_146,VGND,li1,75.4400,10.8800,0.000017
FILLER_0_141,VGND,li1,70.8400,10.8800,0.000015
FILLER_0_137,VGND,li1,69.2300,10.8800,0.000015
FILLER_0_125,VGND,li1,65.7800,10.8800,0.000014
FILLER_0_113,VGND,li1,60.2600,10.8800,0.000013
FILLER_0_109,VGND,li1,56.3500,10.8800,0.000012
FILLER_0_97,VGND,li1,52.9000,10.8800,0.000011
FILLER_0_93,VGND,li1,48.5300,10.8800,0.000010
FILLER_0_85,VGND,li1,46.4600,10.8800,0.000009
FILLER_0_81,VGND,li1,43.4700,10.8800,0.000008
FILLER_0_69,VGND,li1,40.0200,10.8800,0.000007
FILLER_0_57,VGND,li1,34.5000,10.8800,0.000006
FILLER_0_53,VGND,li1,30.5900,10.8800,0.000004
FILLER_0_41,VGND,li1,27.1400,10.8800,0.000003
FILLER_0_29,VGND,li1,21.6200,10.8800,0.000003
FILLER_0_27,VGND,li1,18.1700,10.8800,0.000003
FILLER_0_15,VGND,li1,15.1800,10.8800,0.000003
FILLER_0_3,VGND,li1,9.6600,10.8800,0.000003
ANTENNA_9,VGND,li1,85.1000,87.0400,0.000807
ANTENNA_8,VGND,li1,99.3600,233.9200,0.000704
ANTENNA_7,VGND,li1,255.3000,114.2400,0.002515
ANTENNA_6,VGND,li1,264.0400,299.2000,0.000801
ANTENNA_5,VGND,li1,269.5600,293.7600,0.000733
ANTENNA_4,VGND,li1,38.6400,299.2000,0.000412
ANTENNA_3,VGND,li1,83.7200,233.9200,0.000674
ANTENNA_2,VGND,li1,74.5200,114.2400,0.000897
ANTENNA_1,VGND,li1,112.2400,92.4800,0.001166
hold846,VGND,li1,280.1400,174.0800,0.002279
hold845,VGND,li1,281.5200,168.6400,0.002020
hold844,VGND,li1,220.3400,277.4400,0.000609
hold843,VGND,li1,289.3400,130.5600,0.001957
hold842,VGND,li1,179.4000,16.3200,0.000146
hold841,VGND,li1,283.3600,163.2000,0.001839
hold840,VGND,li1,54.7400,206.7200,0.000635
hold839,VGND,li1,275.5400,206.7200,0.001726
hold838,VGND,li1,196.4200,282.8800,0.000470
hold837,VGND,li1,141.6800,10.8800,0.000032
hold836,VGND,li1,145.3600,168.6400,0.000707
hold835,VGND,li1,157.7800,288.3200,0.000623
hold834,VGND,li1,256.2200,255.6800,0.001068
hold833,VGND,li1,281.0600,250.2400,0.001121
hold832,VGND,li1,50.1400,212.1600,0.000931
hold831,VGND,li1,291.1800,277.4400,0.000916
hold830,VGND,li1,194.1200,261.1200,0.000302
hold829,VGND,li1,287.0400,201.2800,0.001151
hold828,VGND,li1,284.2800,184.9600,0.001695
hold827,VGND,li1,139.8400,190.4000,0.000722
hold826,VGND,li1,195.9600,195.8400,0.000646
hold825,VGND,li1,220.8000,190.4000,0.001367
hold824,VGND,li1,11.5000,201.2800,0.000322
hold823,VGND,li1,254.3800,206.7200,0.001451
hold822,VGND,li1,292.5600,255.6800,0.001306
hold821,VGND,li1,168.3600,146.8800,0.000593
hold820,VGND,li1,196.8800,239.3600,0.000379
hold819,VGND,li1,85.5600,103.3600,0.000858
hold818,VGND,li1,93.8400,168.6400,0.000860
hold817,VGND,li1,284.7400,233.9200,0.001163
hold816,VGND,li1,191.8200,288.3200,0.000410
hold815,VGND,li1,142.1400,184.9600,0.000865
hold814,VGND,li1,287.0400,223.0400,0.001597
hold813,VGND,li1,287.0400,136.0000,0.002095
hold812,VGND,li1,108.5600,255.6800,0.000388
hold811,VGND,li1,12.8800,81.6000,0.000185
hold810,VGND,li1,197.3400,201.2800,0.000508
hold809,VGND,li1,279.6800,217.6000,0.001407
hold808,VGND,li1,188.1400,299.2000,0.000364
hold807,VGND,li1,183.5400,293.7600,0.000352
hold806,VGND,li1,184.0000,125.1200,0.000599
hold805,VGND,li1,59.8000,174.0800,0.000728
hold804,VGND,li1,145.3600,108.8000,0.000813
hold803,VGND,li1,164.2200,125.1200,0.000724
hold802,VGND,li1,100.7400,206.7200,0.000819
hold801,VGND,li1,68.5400,103.3600,0.000756
hold800,VGND,li1,63.4800,119.6800,0.000641
hold799,VGND,li1,68.5400,125.1200,0.000977
hold798,VGND,li1,154.1000,119.6800,0.000686
hold797,VGND,li1,100.7400,201.2800,0.001193
hold796,VGND,li1,68.5400,119.6800,0.000694
hold795,VGND,li1,148.1200,103.3600,0.000755
hold794,VGND,li1,123.7400,114.2400,0.001066
hold793,VGND,li1,65.3200,130.5600,0.001057
hold792,VGND,li1,56.1200,152.3200,0.000660
hold791,VGND,li1,63.9400,108.8000,0.000765
hold790,VGND,li1,92.4600,141.4400,0.000681
hold789,VGND,li1,158.2400,184.9600,0.000663
hold788,VGND,li1,116.8400,119.6800,0.000878
hold787,VGND,li1,92.0000,130.5600,0.001354
hold786,VGND,li1,140.7600,141.4400,0.000651
hold785,VGND,li1,15.6400,103.3600,0.000209
hold784,VGND,li1,120.5200,16.3200,0.000680
hold783,VGND,li1,279.6800,255.6800,0.001250
hold782,VGND,li1,15.1800,163.2000,0.000187
hold781,VGND,li1,153.6400,261.1200,0.000172
hold780,VGND,li1,287.0400,87.0400,0.002180
hold779,VGND,li1,287.0400,103.3600,0.002077
hold778,VGND,li1,293.4800,87.0400,0.002187
hold777,VGND,li1,293.4800,168.6400,0.002037
hold776,VGND,li1,293.4800,103.3600,0.002084
hold775,VGND,li1,293.4800,141.4400,0.001957
hold774,VGND,li1,293.4800,108.8000,0.002018
hold773,VGND,li1,293.4800,92.4800,0.002212
hold772,VGND,li1,293.4800,146.8800,0.001599
hold771,VGND,li1,285.2000,266.5600,0.000735
hold770,VGND,li1,287.0400,163.2000,0.001850
hold769,VGND,li1,188.1400,76.1600,0.000561
hold768,VGND,li1,208.8400,119.6800,0.000933
hold767,VGND,li1,188.1400,65.2800,0.000364
hold766,VGND,li1,226.3200,97.9200,0.001389
hold765,VGND,li1,204.7000,136.0000,0.001135
hold764,VGND,li1,162.8400,114.2400,0.000761
hold763,VGND,li1,176.1800,27.2000,0.000180
hold762,VGND,li1,25.3000,92.4800,0.000253
hold761,VGND,li1,192.2800,130.5600,0.000784
hold760,VGND,li1,126.9600,233.9200,0.000662
hold759,VGND,li1,68.0800,239.3600,0.000557
hold758,VGND,li1,215.7400,81.6000,0.000524
hold757,VGND,li1,201.4800,81.6000,0.000430
hold756,VGND,li1,148.5800,233.9200,0.000565
hold755,VGND,li1,166.9800,38.0800,0.000388
hold754,VGND,li1,66.2400,87.0400,0.000679
hold753,VGND,li1,50.6000,38.0800,0.000565
hold752,VGND,li1,206.0800,97.9200,0.000993
hold751,VGND,li1,79.5800,114.2400,0.000936
hold750,VGND,li1,120.5200,141.4400,0.000689
hold749,VGND,li1,163.3000,54.4000,0.000361
hold748,VGND,li1,28.5200,54.4000,0.000220
hold747,VGND,li1,255.3000,103.3600,0.001871
hold746,VGND,li1,49.6800,81.6000,0.000459
hold745,VGND,li1,222.6400,119.6800,0.001193
hold744,VGND,li1,119.6000,152.3200,0.000953
hold743,VGND,li1,211.1400,157.7600,0.001227
hold742,VGND,li1,49.2200,54.4000,0.000458
hold741,VGND,li1,283.8200,174.0800,0.002293
hold740,VGND,li1,287.0400,184.9600,0.001701
hold739,VGND,li1,108.5600,217.6000,0.000802
hold738,VGND,li1,166.5200,48.9600,0.000317
hold737,VGND,li1,132.4800,43.5200,0.000568
hold736,VGND,li1,27.6000,27.2000,0.000164
hold735,VGND,li1,209.7600,130.5600,0.001121
hold734,VGND,li1,193.6600,97.9200,0.000710
hold733,VGND,li1,110.8600,21.7600,0.000660
hold732,VGND,li1,247.9400,97.9200,0.001758
hold731,VGND,li1,205.1600,136.0000,0.001135
hold730,VGND,li1,24.3800,38.0800,0.000198
hold729,VGND,li1,284.7400,119.6800,0.001741
hold728,VGND,li1,291.6400,130.5600,0.001961
hold727,VGND,li1,162.3800,81.6000,0.000431
hold726,VGND,li1,50.6000,65.2800,0.000501
hold725,VGND,li1,247.4800,70.7200,0.001591
hold724,VGND,li1,85.1000,97.9200,0.001000
hold723,VGND,li1,58.8800,174.0800,0.000705
hold722,VGND,li1,90.1600,217.6000,0.000788
hold721,VGND,li1,205.6200,81.6000,0.000461
hold720,VGND,li1,137.5400,163.2000,0.000725
hold719,VGND,li1,287.0400,190.4000,0.001940
hold718,VGND,li1,144.9000,233.9200,0.000578
hold717,VGND,li1,68.0800,92.4800,0.001028
hold716,VGND,li1,158.2400,97.9200,0.000730
hold715,VGND,li1,73.6000,239.3600,0.000579
hold714,VGND,li1,103.9600,108.8000,0.000959
hold713,VGND,li1,222.6400,157.7600,0.001446
hold712,VGND,li1,124.2000,190.4000,0.000779
hold711,VGND,li1,27.6000,114.2400,0.000270
hold710,VGND,li1,189.9800,97.9200,0.000621
hold709,VGND,li1,226.7800,130.5600,0.001400
hold708,VGND,li1,252.5400,174.0800,0.001986
hold707,VGND,li1,209.7600,81.6000,0.000489
hold706,VGND,li1,29.4400,92.4800,0.000348
hold705,VGND,li1,272.7800,136.0000,0.002051
hold704,VGND,li1,80.9600,174.0800,0.000878
hold703,VGND,li1,43.7000,54.4000,0.000396
hold702,VGND,li1,290.7200,195.8400,0.001487
hold701,VGND,li1,155.4800,206.7200,0.000557
hold700,VGND,li1,75.4400,250.2400,0.000340
hold699,VGND,li1,90.1600,152.3200,0.000958
hold698,VGND,li1,136.6200,125.1200,0.001010
hold697,VGND,li1,80.9600,70.7200,0.000879
hold696,VGND,li1,218.9600,119.6800,0.001135
hold695,VGND,li1,92.0000,38.0800,0.000804
hold694,VGND,li1,127.4200,250.2400,0.000358
hold693,VGND,li1,93.8400,217.6000,0.000797
hold692,VGND,li1,149.5000,43.5200,0.000463
hold691,VGND,li1,63.4800,136.0000,0.000762
hold690,VGND,li1,270.0200,81.6000,0.000700
hold689,VGND,li1,72.2200,168.6400,0.000783
hold688,VGND,li1,287.0400,195.8400,0.001484
hold687,VGND,li1,179.4000,81.6000,0.000236
hold686,VGND,li1,149.5000,10.8800,0.000030
hold685,VGND,li1,243.3400,130.5600,0.001619
hold684,VGND,li1,144.4400,195.8400,0.000645
hold683,VGND,li1,252.5400,146.8800,0.001432
hold682,VGND,li1,89.2400,43.5200,0.000643
hold681,VGND,li1,69.9200,59.8400,0.000690
hold680,VGND,li1,68.0800,206.7200,0.000752
hold679,VGND,li1,155.0200,217.6000,0.000547
hold678,VGND,li1,159.6200,184.9600,0.000663
hold677,VGND,li1,230.9200,65.2800,0.000741
hold676,VGND,li1,107.6400,103.3600,0.000909
hold675,VGND,li1,53.8200,114.2400,0.000675
hold674,VGND,li1,24.8400,59.8400,0.000201
hold673,VGND,li1,69.0000,21.7600,0.000550
hold672,VGND,li1,115.0000,38.0800,0.000781
hold671,VGND,li1,139.8400,146.8800,0.000910
hold670,VGND,li1,80.9600,228.4800,0.000948
hold669,VGND,li1,89.2400,27.2000,0.000608
hold668,VGND,li1,265.8800,179.5200,0.001573
hold667,VGND,li1,203.7800,59.8400,0.000245
hold666,VGND,li1,127.8800,65.2800,0.000715
hold665,VGND,li1,24.8400,54.4000,0.000159
hold664,VGND,li1,50.6000,97.9200,0.000649
hold663,VGND,li1,239.6600,136.0000,0.001761
hold662,VGND,li1,158.2400,87.0400,0.000676
hold661,VGND,li1,50.1400,97.9200,0.000649
hold660,VGND,li1,87.8600,70.7200,0.000915
hold659,VGND,li1,16.5600,125.1200,0.000317
hold658,VGND,li1,89.7000,174.0800,0.000924
hold657,VGND,li1,87.4000,174.0800,0.000913
hold656,VGND,li1,222.6400,130.5600,0.001320
hold655,VGND,li1,284.7400,250.2400,0.001138
hold654,VGND,li1,291.1800,250.2400,0.001155
hold653,VGND,li1,29.4400,244.8000,0.000256
hold652,VGND,li1,196.8800,65.2800,0.000460
hold651,VGND,li1,275.0800,76.1600,0.001354
hold650,VGND,li1,136.6200,103.3600,0.000833
hold649,VGND,li1,179.4000,108.8000,0.000453
hold648,VGND,li1,258.0600,97.9200,0.001907
hold647,VGND,li1,87.8600,223.0400,0.000874
hold646,VGND,li1,179.8600,54.4000,0.000152
hold645,VGND,li1,159.1600,168.6400,0.000601
hold644,VGND,li1,200.5600,97.9200,0.000879
hold643,VGND,li1,25.7600,119.6800,0.000213
hold642,VGND,li1,110.4000,163.2000,0.000825
hold641,VGND,li1,201.4800,146.8800,0.000827
hold640,VGND,li1,265.4200,195.8400,0.001390
hold639,VGND,li1,22.0800,76.1600,0.000269
hold638,VGND,li1,143.9800,48.9600,0.000555
hold637,VGND,li1,194.1200,146.8800,0.000666
hold636,VGND,li1,46.4600,233.9200,0.000438
hold635,VGND,li1,134.3200,65.2800,0.000677
hold634,VGND,li1,55.2000,87.0400,0.000589
hold633,VGND,li1,257.1400,76.1600,0.001297
hold632,VGND,li1,10.1200,65.2800,0.000203
hold631,VGND,li1,194.1200,81.6000,0.000367
hold630,VGND,li1,61.6400,43.5200,0.000550
hold629,VGND,li1,272.7800,70.7200,0.001682
hold628,VGND,li1,109.0200,244.8000,0.000912
hold627,VGND,li1,197.3400,152.3200,0.000635
hold626,VGND,li1,103.0400,190.4000,0.000776
hold625,VGND,li1,115.4600,174.0800,0.000973
hold624,VGND,li1,226.7800,76.1600,0.001051
hold623,VGND,li1,166.5200,32.6400,0.000267
hold622,VGND,li1,182.6200,76.1600,0.000461
hold621,VGND,li1,91.0800,81.6000,0.000684
hold620,VGND,li1,140.3000,65.2800,0.000633
hold619,VGND,li1,226.7800,59.8400,0.000280
hold618,VGND,li1,19.3200,43.5200,0.000202
hold617,VGND,li1,262.2000,81.6000,0.000687
hold616,VGND,li1,227.7000,81.6000,0.000579
hold615,VGND,li1,68.0800,70.7200,0.000776
hold614,VGND,li1,132.9400,217.6000,0.000710
hold613,VGND,li1,91.5400,255.6800,0.000365
hold612,VGND,li1,193.2000,81.6000,0.000367
hold611,VGND,li1,252.5400,92.4800,0.001901
hold610,VGND,li1,91.5400,108.8000,0.000955
hold609,VGND,li1,93.8400,81.6000,0.000693
hold608,VGND,li1,150.8800,43.5200,0.000463
hold607,VGND,li1,67.6200,174.0800,0.000791
hold606,VGND,li1,107.6400,54.4000,0.000751
hold605,VGND,li1,145.3600,228.4800,0.000809
hold604,VGND,li1,158.2400,48.9600,0.000427
hold603,VGND,li1,189.0600,32.6400,0.000147
hold602,VGND,li1,150.8800,152.3200,0.000744
hold601,VGND,li1,222.6400,103.3600,0.001405
hold600,VGND,li1,49.6800,141.4400,0.000497
hold599,VGND,li1,149.0400,239.3600,0.000476
hold598,VGND,li1,93.8400,152.3200,0.000972
hold597,VGND,li1,86.0200,201.2800,0.001161
hold596,VGND,li1,60.7200,157.7600,0.000688
hold595,VGND,li1,188.1400,32.6400,0.000147
hold594,VGND,li1,86.4800,125.1200,0.001134
hold593,VGND,li1,272.7800,146.8800,0.001558
hold592,VGND,li1,153.6400,32.6400,0.000367
hold591,VGND,li1,40.9400,146.8800,0.000497
hold590,VGND,li1,28.9800,206.7200,0.000282
hold589,VGND,li1,251.1600,190.4000,0.001734
hold588,VGND,li1,99.3600,81.6000,0.000704
hold587,VGND,li1,54.7400,157.7600,0.000619
hold586,VGND,li1,91.5400,21.7600,0.000654
hold585,VGND,li1,259.9000,119.6800,0.001604
hold584,VGND,li1,209.3000,97.9200,0.001058
hold583,VGND,li1,140.7600,81.6000,0.000632
hold582,VGND,li1,128.3400,141.4400,0.000680
hold581,VGND,li1,118.2200,87.0400,0.000900
hold580,VGND,li1,37.2600,103.3600,0.000420
hold579,VGND,li1,107.6400,76.1600,0.001160
hold578,VGND,li1,40.9400,76.1600,0.000616
hold577,VGND,li1,270.9400,119.6800,0.001676
hold576,VGND,li1,41.4000,201.2800,0.000603
hold575,VGND,li1,131.5600,168.6400,0.000792
hold574,VGND,li1,50.6000,244.8000,0.000572
hold573,VGND,li1,96.6000,244.8000,0.000907
hold572,VGND,li1,72.2200,152.3200,0.000827
hold571,VGND,li1,218.0400,146.8800,0.001044
hold570,VGND,li1,140.7600,250.2400,0.000333
hold569,VGND,li1,98.4400,212.1600,0.001399
hold568,VGND,li1,42.3200,65.2800,0.000421
hold567,VGND,li1,187.6800,179.5200,0.000516
hold566,VGND,li1,51.0600,65.2800,0.000524
hold565,VGND,li1,125.5800,97.9200,0.001053
hold564,VGND,li1,21.1600,146.8800,0.000236
hold563,VGND,li1,114.0800,43.5200,0.000630
hold562,VGND,li1,199.1800,119.6800,0.000773
hold561,VGND,li1,123.7400,92.4800,0.001098
hold560,VGND,li1,23.4600,65.2800,0.000188
hold559,VGND,li1,198.7200,163.2000,0.000759
hold558,VGND,li1,130.1800,206.7200,0.000730
hold557,VGND,li1,115.0000,163.2000,0.000818
hold556,VGND,li1,252.0800,146.8800,0.001432
hold555,VGND,li1,273.7000,119.6800,0.001696
hold554,VGND,li1,202.4000,97.9200,0.000918
hold553,VGND,li1,17.9400,130.5600,0.000273
hold552,VGND,li1,230.9200,152.3200,0.001077
hold551,VGND,li1,9.6600,38.0800,0.000227
hold550,VGND,li1,19.7800,163.2000,0.000182
hold549,VGND,li1,93.3800,70.7200,0.000938
hold548,VGND,li1,12.8800,125.1200,0.000322
hold547,VGND,li1,20.7000,239.3600,0.000201
hold546,VGND,li1,69.4600,255.6800,0.000299
hold545,VGND,li1,81.8800,217.6000,0.000756
hold544,VGND,li1,231.3800,163.2000,0.001369
hold543,VGND,li1,204.2400,130.5600,0.001004
hold542,VGND,li1,22.5400,217.6000,0.000197
hold541,VGND,li1,208.3800,146.8800,0.000932
hold540,VGND,li1,155.9400,97.9200,0.000760
hold539,VGND,li1,36.8000,54.4000,0.000307
hold538,VGND,li1,108.1000,190.4000,0.000782
hold537,VGND,li1,178.9400,179.5200,0.000354
hold536,VGND,li1,135.2400,190.4000,0.000744
hold535,VGND,li1,162.3800,108.8000,0.000678
hold534,VGND,li1,183.5400,195.8400,0.000417
hold533,VGND,li1,25.7600,174.0800,0.000287
hold532,VGND,li1,88.3200,239.3600,0.000634
hold531,VGND,li1,119.1400,233.9200,0.000687
hold530,VGND,li1,68.0800,201.2800,0.001021
hold529,VGND,li1,36.8000,223.0400,0.000347
hold528,VGND,li1,234.1400,87.0400,0.001771
hold527,VGND,li1,119.6000,201.2800,0.001113
hold526,VGND,li1,135.2400,21.7600,0.000574
hold525,VGND,li1,224.9400,146.8800,0.001138
hold524,VGND,li1,50.6000,76.1600,0.000774
hold523,VGND,li1,161.9200,244.8000,0.000543
hold522,VGND,li1,60.2600,228.4800,0.000774
hold521,VGND,li1,28.5200,27.2000,0.000164
hold520,VGND,li1,188.1400,65.2800,0.000364
hold519,VGND,li1,25.7600,228.4800,0.000221
hold518,VGND,li1,66.2400,81.6000,0.000580
hold517,VGND,li1,38.6400,130.5600,0.000547
hold516,VGND,li1,143.5200,163.2000,0.000696
hold515,VGND,li1,214.3600,97.9200,0.001154
hold514,VGND,li1,93.8400,59.8400,0.000792
hold513,VGND,li1,271.4000,92.4800,0.002116
hold512,VGND,li1,133.4000,125.1200,0.001029
hold511,VGND,li1,114.5400,206.7200,0.000796
hold510,VGND,li1,195.9600,103.3600,0.000846
hold509,VGND,li1,265.8800,190.4000,0.001854
hold508,VGND,li1,143.9800,65.2800,0.000603
hold507,VGND,li1,17.4800,146.8800,0.000243
hold506,VGND,li1,60.2600,244.8000,0.000673
hold505,VGND,li1,173.4200,97.9200,0.000513
hold504,VGND,li1,20.7000,38.0800,0.000207
hold503,VGND,li1,153.6400,81.6000,0.000542
hold502,VGND,li1,52.4400,174.0800,0.000656
hold501,VGND,li1,71.7600,190.4000,0.000643
hold500,VGND,li1,106.7200,174.0800,0.000978
hold499,VGND,li1,156.8600,250.2400,0.000276
hold498,VGND,li1,29.4400,119.6800,0.000263
hold497,VGND,li1,54.7400,97.9200,0.000708
hold496,VGND,li1,91.5400,97.9200,0.001039
hold495,VGND,li1,78.6600,223.0400,0.000821
hold494,VGND,li1,166.0600,81.6000,0.000389
hold493,VGND,li1,123.7400,70.7200,0.000916
hold492,VGND,li1,118.2200,206.7200,0.000784
hold491,VGND,li1,211.6000,174.0800,0.001252
hold490,VGND,li1,239.6600,130.5600,0.001579
hold489,VGND,li1,80.5000,152.3200,0.000896
hold488,VGND,li1,140.7600,152.3200,0.000839
hold487,VGND,li1,242.4200,76.1600,0.001200
hold486,VGND,li1,88.7800,299.2000,0.000873
hold485,VGND,li1,93.3800,299.2000,0.000881
hold484,VGND,li1,92.0000,239.3600,0.000640
hold483,VGND,li1,252.5400,190.4000,0.001757
hold482,VGND,li1,95.2200,223.0400,0.000900
hold481,VGND,li1,195.5000,119.6800,0.000687
hold480,VGND,li1,60.2600,70.7200,0.000705
hold479,VGND,li1,283.3600,184.9600,0.001688
hold478,VGND,li1,293.0200,195.8400,0.001490
